	t	protein
47823	478240	620296107.555009
47824	478250	620300795.061309
47825	478260	620305482.461741
47826	478270	620310169.756307
47827	478280	620314856.945004
47828	478290	620319544.027846
47829	478300	620324231.004832
47830	478310	620328917.875965
47831	478320	620333604.641249
47832	478330	620338291.300684
47833	478340	620342977.854279
47834	478350	620347664.302038
47835	478360	620352350.643957
47836	478370	620357036.880045
47837	478380	620361723.010305
47838	478390	620366409.034737
47839	478400	620371094.953345
47840	478410	620375780.766135
47841	478420	620380466.473111
47842	478430	620385152.074278
47843	478440	620389837.56964
47844	478450	620394522.959195
47845	478460	620399208.24295
47846	478470	620403893.420902
47847	478480	620408578.493059
47848	478490	620413263.459426
47849	478500	620417948.320009
47850	478510	620422633.0748
47851	478520	620427317.723812
47852	478530	620432002.267048
47853	478540	620436686.704513
47854	478550	620441371.036204
47855	478560	620446055.262128
47856	478570	620450739.382285
47857	478580	620455423.396682
47858	478590	620460107.305323
47859	478600	620464791.108211
47860	478610	620469474.805348
47861	478620	620474158.396739
47862	478630	620478841.882387
47863	478640	620483525.262292
47864	478650	620488208.536462
47865	478660	620492891.704898
47866	478670	620497574.767604
47867	478680	620502257.724583
47868	478690	620506940.57584
47869	478700	620511623.321378
47870	478710	620516305.961195
47871	478720	620520988.495301
47872	478730	620525670.923698
47873	478740	620530353.246388
47874	478750	620535035.463379
47875	478760	620539717.57467
47876	478770	620544399.580265
47877	478780	620549081.480169
47878	478790	620553763.274384
47879	478800	620558444.962908
47880	478810	620563126.545754
47881	478820	620567808.02292
47882	478830	620572489.394409
47883	478840	620577170.660224
47884	478850	620581851.820371
47885	478860	620586532.874852
47886	478870	620591213.823676
47887	478880	620595894.666842
47888	478890	620600575.404349
47889	478900	620605256.036206
47890	478910	620609936.562413
47891	478920	620614616.982976
47892	478930	620619297.2979
47893	478940	620623977.507183
47894	478950	620628657.610833
47895	478960	620633337.60885
47896	478970	620638017.501239
47897	478980	620642697.288003
47898	478990	620647376.96915
47899	479000	620652056.544676
47900	479010	620656736.014591
47901	479020	620661415.378891
47902	479030	620666094.637584
47903	479040	620670773.790672
47904	479050	620675452.838157
47905	479060	620680131.78005
47906	479070	620684810.616347
47907	479080	620689489.347053
47908	479090	620694167.972169
47909	479100	620698846.491704
47910	479110	620703524.905661
47911	479120	620708203.214042
47912	479130	620712881.416849
47913	479140	620717559.514082
47914	479150	620722237.505747
47915	479160	620726915.39185
47916	479170	620731593.172392
47917	479180	620736270.847383
47918	479190	620740948.416817
47919	479200	620745625.880701
47920	479210	620750303.239039
47921	479220	620754980.491834
47922	479230	620759657.63909
47923	479240	620764334.680808
47924	479250	620769011.616995
47925	479260	620773688.447655
47926	479270	620778365.172785
47927	479280	620783041.79239
47928	479290	620787718.306481
47929	479300	620792394.715054
47930	479310	620797071.018113
47931	479320	620801747.215666
47932	479330	620806423.307715
47933	479340	620811099.294258
47934	479350	620815775.175304
47935	479360	620820450.950856
47936	479370	620825126.620914
47937	479380	620829802.185486
47938	479390	620834477.644567
47939	479400	620839152.998167
47940	479410	620843828.246292
47941	479420	620848503.388937
47942	479430	620853178.42611
47943	479440	620857853.357819
47944	479450	620862528.184062
47945	479460	620867202.904845
47946	479470	620871877.520167
47947	479480	620876552.030035
47948	479490	620881226.434449
47949	479500	620885900.733417
47950	479510	620890574.926941
47951	479520	620895249.015023
47952	479530	620899922.997666
47953	479540	620904596.874876
47954	479550	620909270.646655
47955	479560	620913944.313008
47956	479570	620918617.873936
47957	479580	620923291.329443
47958	479590	620927964.679532
47959	479600	620932637.924206
47960	479610	620937311.063471
47961	479620	620941984.097328
47962	479630	620946657.025783
47963	479640	620951329.848835
47964	479650	620956002.566492
47965	479660	620960675.178754
47966	479670	620965347.685626
47967	479680	620970020.08711
47968	479690	620974692.383214
47969	479700	620979364.573936
47970	479710	620984036.659281
47971	479720	620988708.639248
47972	479730	620993380.513848
47973	479740	620998052.283081
47974	479750	621002723.946949
47975	479760	621007395.505459
47976	479770	621012066.958614
47977	479780	621016738.306412
47978	479790	621021409.548863
47979	479800	621026080.685967
47980	479810	621030751.717725
47981	479820	621035422.644146
47982	479830	621040093.465232
47983	479840	621044764.180984
47984	479850	621049434.791404
47985	479860	621054105.296501
47986	479870	621058775.696273
47987	479880	621063445.990727
47988	479890	621068116.179866
47989	479900	621072786.263691
47990	479910	621077456.242211
47991	479920	621082126.115423
47992	479930	621086795.883335
47993	479940	621091465.545944
47994	479950	621096135.103259
47995	479960	621100804.555279
47996	479970	621105473.902013
47997	479980	621110143.143463
47998	479990	621114812.279627
47999	480000	621119481.310516
48000	480010	621124150.236127
48001	480020	621128819.056469
48002	480030	621133487.771541
48003	480040	621138156.381345
48004	480050	621142824.885887
48005	480060	621147493.285177
48006	480070	621152161.57921
48007	480080	621156829.767993
48008	480090	621161497.85152
48009	480100	621166165.829807
48010	480110	621170833.702852
48011	480120	621175501.470663
48012	480130	621180169.133235
48013	480140	621184836.690578
48014	480150	621189504.142692
48015	480160	621194171.489583
48016	480170	621198838.731249
48017	480180	621203505.867699
48018	480190	621208172.898932
48019	480200	621212839.824955
48020	480210	621217506.645772
48021	480220	621222173.361383
48022	480230	621226839.971797
48023	480240	621231506.477009
48024	480250	621236172.877029
48025	480260	621240839.171859
48026	480270	621245505.361499
48027	480280	621250171.445957
48028	480290	621254837.425231
48029	480300	621259503.299329
48030	480310	621264169.068252
48031	480320	621268834.732006
48032	480330	621273500.290597
48033	480340	621278165.74402
48034	480350	621282831.092283
48035	480360	621287496.335389
48036	480370	621292161.473342
48037	480380	621296826.506144
48038	480390	621301491.433798
48039	480400	621306156.256309
48040	480410	621310820.973683
48041	480420	621315485.58592
48042	480430	621320150.093021
48043	480440	621324814.494993
48044	480450	621329478.791839
48045	480460	621334142.983562
48046	480470	621338807.070163
48047	480480	621343471.051648
48048	480490	621348134.928021
48049	480500	621352798.699285
48050	480510	621357462.365444
48051	480520	621362125.926499
48052	480530	621366789.382452
48053	480540	621371452.733305
48054	480550	621376115.979068
48055	480560	621380779.119743
48056	480570	621385442.155332
48057	480580	621390105.085838
48058	480590	621394767.911262
48059	480600	621399430.631613
48060	480610	621404093.246889
48061	480620	621408755.7571
48062	480630	621413418.162244
48063	480640	621418080.462326
48064	480650	621422742.657349
48065	480660	621427404.747315
48066	480670	621432066.732228
48067	480680	621436728.612092
48068	480690	621441390.38691
48069	480700	621446052.056684
48070	480710	621450713.621418
48071	480720	621455375.081119
48072	480730	621460036.435787
48073	480740	621464697.685423
48074	480750	621469358.830038
48075	480760	621474019.869632
48076	480770	621478680.804205
48077	480780	621483341.633759
48078	480790	621488002.358303
48079	480800	621492662.977841
48080	480810	621497323.492375
48081	480820	621501983.901908
48082	480830	621506644.20644
48083	480840	621511304.405977
48084	480850	621515964.500522
48085	480860	621520624.490082
48086	480870	621525284.374655
48087	480880	621529944.154248
48088	480890	621534603.828862
48089	480900	621539263.398501
48090	480910	621543922.863163
48091	480920	621548582.222864
48092	480930	621553241.477599
48093	480940	621557900.627371
48094	480950	621562559.672182
48095	480960	621567218.612041
48096	480970	621571877.44695
48097	480980	621576536.176911
48098	480990	621581194.801928
48099	481000	621585853.322
48100	481010	621590511.737134
48101	481020	621595170.047331
48102	481030	621599828.252601
48103	481040	621604486.352944
48104	481050	621609144.348362
48105	481060	621613802.238861
48106	481070	621618460.024443
48107	481080	621623117.705106
48108	481090	621627775.280856
48109	481100	621632432.7517
48110	481110	621637090.117641
48111	481120	621641747.378685
48112	481130	621646404.534828
48113	481140	621651061.586078
48114	481150	621655718.532436
48115	481160	621660375.373907
48116	481170	621665032.110495
48117	481180	621669688.742201
48118	481190	621674345.269029
48119	481200	621679001.690983
48120	481210	621683658.008068
48121	481220	621688314.220284
48122	481230	621692970.327638
48123	481240	621697626.33013
48124	481250	621702282.227764
48125	481260	621706938.020541
48126	481270	621711593.708475
48127	481280	621716249.291559
48128	481290	621720904.769801
48129	481300	621725560.143202
48130	481310	621730215.411765
48131	481320	621734870.575491
48132	481330	621739525.634389
48133	481340	621744180.588461
48134	481350	621748835.437707
48135	481360	621753490.182134
48136	481370	621758144.821743
48137	481380	621762799.356543
48138	481390	621767453.786533
48139	481400	621772108.111715
48140	481410	621776762.332093
48141	481420	621781416.447671
48142	481430	621786070.458449
48143	481440	621790724.364437
48144	481450	621795378.165635
48145	481460	621800031.862044
48146	481470	621804685.453672
48147	481480	621809338.940521
48148	481490	621813992.322594
48149	481500	621818645.599894
48150	481510	621823298.772423
48151	481520	621827951.840184
48152	481530	621832604.803182
48153	481540	621837257.66142
48154	481550	621841910.414905
48155	481560	621846563.06363
48156	481570	621851215.60761
48157	481580	621855868.046841
48158	481590	621860520.381333
48159	481600	621865172.611085
48160	481610	621869824.7361
48161	481620	621874476.75638
48162	481630	621879128.671934
48163	481640	621883780.482759
48164	481650	621888432.188863
48165	481660	621893083.790247
48166	481670	621897735.286915
48167	481680	621902386.678872
48168	481690	621907037.96612
48169	481700	621911689.148662
48170	481710	621916340.226502
48171	481720	621920991.199641
48172	481730	621925642.068084
48173	481740	621930292.831834
48174	481750	621934943.490895
48175	481760	621939594.045269
48176	481770	621944244.494961
48177	481780	621948894.83997
48178	481790	621953545.08031
48179	481800	621958195.215974
48180	481810	621962845.246969
48181	481820	621967495.173297
48182	481830	621972144.994965
48183	481840	621976794.711975
48184	481850	621981444.324325
48185	481860	621986093.832026
48186	481870	621990743.235074
48187	481880	621995392.533481
48188	481890	622000041.727243
48189	481900	622004690.816367
48190	481910	622009339.800854
48191	481920	622013988.680711
48192	481930	622018637.455938
48193	481940	622023286.12654
48194	481950	622027934.692518
48195	481960	622032583.153879
48196	481970	622037231.510624
48197	481980	622041879.762756
48198	481990	622046527.910281
48199	482000	622051175.9532
48200	482010	622055823.891518
48201	482020	622060471.725233
48202	482030	622065119.454355
48203	482040	622069767.078887
48204	482050	622074414.59883
48205	482060	622079062.014185
48206	482070	622083709.324956
48207	482080	622088356.531154
48208	482090	622093003.632774
48209	482100	622097650.62982
48210	482110	622102297.522301
48211	482120	622106944.310215
48212	482130	622111590.993565
48213	482140	622116237.572355
48214	482150	622120884.046595
48215	482160	622125530.416283
48216	482170	622130176.681422
48217	482180	622134822.842015
48218	482190	622139468.898064
48219	482200	622144114.849578
48220	482210	622148760.696556
48221	482220	622153406.439005
48222	482230	622158052.076923
48223	482240	622162697.610315
48224	482250	622167343.039185
48225	482260	622171988.363536
48226	482270	622176633.583374
48227	482280	622181278.698701
48228	482290	622185923.70952
48229	482300	622190568.615831
48230	482310	622195213.417644
48231	482320	622199858.114957
48232	482330	622204502.707773
48233	482340	622209147.196099
48234	482350	622213791.579932
48235	482360	622218435.859284
48236	482370	622223080.03415
48237	482380	622227724.104542
48238	482390	622232368.07046
48239	482400	622237011.931902
48240	482410	622241655.688878
48241	482420	622246299.341389
48242	482430	622250942.889439
48243	482440	622255586.333031
48244	482450	622260229.672169
48245	482460	622264872.906854
48246	482470	622269516.037088
48247	482480	622274159.062881
48248	482490	622278801.984228
48249	482500	622283444.801141
48250	482510	622288087.513618
48251	482520	622292730.121666
48252	482530	622297372.625285
48253	482540	622302015.024477
